Area,Rooms,Price
1146,4,1060000
432,1,405000
1160,4,1296000
1507,4,2195000
1940,8,1252500
825,4,630000
1475,5,898000
1702,8,1250000
1211,7,825000
2470,7,2100000
1625,7,1700000
2849,9,3600000
1205,5,420000
1600,5,825000
1424,6,949000
625,3,660000
605,3,610000
983,4,422500
2269,7,2500000
600,2,500000
1005,4,750000
3350,14,3150000
1551,6,900000
1500,7,1225000
870,3,675000
979,6,965000
1150,4,525000
944,5,900000
1357,5,1790000
2200,7,631500
900,4,852000
1412,5,1320000
3440,5,1380000
1385,4,520000
1325,6,655000
1175,5,725000
1058,5,890000
1600,6,1550000
1805,7,1600000
1802,7,940000
2261,7,1450000
2376,9,1250000
800,3,826000
1364,5,1195000
7260,16,2650000
714,5,520000
2180,8,1470000
2950,8,2600000
8822,15,7750000
2363,14,780000
1650,6,1120000
2100,7,885000
4374,15,900000
2628,8,1290000
967,5,830000
1100,6,1400000
2800,13,2600000
1406,6,906000
2223,13,1645000
700,4,530000
888,4,750000
1200,4,845000
1358,7,1275000
1670,7,630000
1104,3,1000000
2200,9,1300000
989,4,790000
990,4,835000
2628,9,1315000
3500,10,1525000
1000,4,625000
1350,5,772000
1473,6,875000
1500,5,1210000
1038,5,800000
1603,7,999000
750,4,1305000
2104,6,1700000
2250,7,700000
800,5,560000
1249,2,715000
718,3,750000
1701,5,1100000
2607,5,1800000
942,4,830000
1317,6,705000
1058,5,718000
1499,7,750000
2028,8,788000
2924,10,367500
2739,9,1800000
2600,7,2600000
2158,6,1730000
2853,8,3350000
1449,6,850000
1400,5,920000
2503,11,1080000
1518,6,1051000
5062,15,3450000
679,3,595000
700,6,900000
1048,5,1095000
820,4,420000
1690,8,785000
3768,7,1750000
2985,8,2175000
1673,7,938000
1440,6,400000
952,4,490000
1205,7,551500
719,5,735000
819,3,850000
2425,7,1675000
812,4,520000
1821,6,1175000
1480,6,1280000
1310,5,227000
1800,7,1220000
1162,5,782000
1187,5,795000
1600,7,928500
1164,7,900000
1834,8,1350000
1543,6,1000
1349,5,1375000
1600,7,720000
602,3,435000
1075,4,950000
2500,9,1900000
1050,5,500000
1292,6,1250000
2484,9,1890000
750,5,361000
1330,7,600000
676,3,272500
1175,7,650000
838,4,720000
1317,4,1590000
1212,5,699000
1517,4,1325000
778,4,902000
760,6,1500000
6120,24,1767500
1325,5,600000
739,3,340000
1975,6,1600000
2830,13,2895000
1625,7,1215000
1780,6,1005000
3024,9,1130000
1270,6,716500
1040,3,720000
2600,10,1300000
1700,5,535000
1023,5,945500
994,3,1475000
572,2,505000
602,3,450000
1286,4,1100000
716,3,525000
1650,7,1150000
1717,14,1510000
1339,6,670000
1250,5,750000
1128,5,1340000
850,8,15500
1962,5,850000
2007,6,1780000
723,3,560000
716,4,610000
1063,4,825000
2550,8,1755000
3729,11,3425000
3026,6,4950000
2340,8,1270000
938,4,685000
2134,8,835000
1393,6,918000
1975,8,1230000
3014,17,1265000
1246,5,1225000
925,6,550000
1600,6,559000
1770,8,605000
3239,8,1950000
833,5,605000
850,4,490000
1832,8,600000
1225,6,611000
491,4,486500
825,5,26000
1470,6,695000
2000,7,882500
1312,6,1065000
1115,4,1511000
1303,6,1025000
1407,6,1250000
1050,6,1385500
1566,9,1550000
2426,8,1575000
1550,5,1405000
1600,6,100000
754,3,519000
1010,5,550000
875,4,610000
615,3,625000
1041,4,640500
913,3,780000
904,4,715000
1490,6,978000
2050,9,990000
915,4,1050000
1277,6,1245500
1250,4,1330000
1850,8,1370000
1820,6,1431000
1680,7,1450000
3400,11,3850000
365,2,440000
841,4,900000
1825,7,1499000
1879,6,410000
1525,6,1150000
480,3,234500
899,3,900000
1963,8,2000000
995,5,500000
1162,5,850000
1225,6,477000
478,2,480000
781,4,540000
1050,5,549000
738,3,607500
825,4,638000
990,5,641500
855,4,650000
1690,7,650000
964,4,780000
1295,7,680000
1150,5,685000
888,4,700000
741,4,715000
1838,8,725000
1525,6,756000
1215,5,800000
1108,4,825000
1310,4,830000
1775,7,852000
1621,6,875000
795,3,880000
1700,8,905000
1300,5,905000
1311,6,910000
1608,5,1000000
1150,5,1050000
1680,7,1100000
1830,8,1130000
1048,6,1150000
2034,7,1250000
1275,5,1285000
1510,6,1300000
2720,10,1370000
2151,5,1525000
2400,7,1650000
2338,9,1900000
2727,9,2010000
3163,10,2075000
2174,7,2350000
2459,7,2400000
2386,6,3100000
2588,8,3675000
4711,17,6000000
5142,9,10000000
1520,6,108500
1175,4,510000
1247,4,550000
1275,5,641000
1679,7,676500
2508,9,848000
2096,5,901000
1528,4,933000
2025,5,1275000
2485,9,1333000
3522,14,1760000
2950,6,3800000
1579,6,299000
800,7,630000
675,3,689000
968,5,905000
1335,10,908000
1550,4,1611500
1008,5,955000
1440,5,990000
1701,6,1100000
1264,6,1680000
2600,7,1650000
1910,8,1720000
1321,4,1662500
1055,6,912000
781,3,750000
1248,5,1101000
1450,6,2200000
2100,9,2350000
911,5,708000
1628,5,1560000
396,2,435000
1478,6,679500
1030,4,1155000
1335,5,1030000
1621,2,1150000
654,3,610000
750,6,750000
880,5,723000
1200,5,801000
2790,12,1750000
2269,10,1960000
950,6,660000
772,3,700000
1225,4,922000
1620,6,1210000
1200,4,1103000
1475,5,1300000
3100,8,1395000
2150,8,1275000
1250,7,938000
1474,7,655000
1350,5,738000
1930,7,773500
1319,6,1167500
2100,6,1550000
1560,5,1775000
1011,4,1310000
1187,5,890000
1294,5,1900000
1875,6,2050000
1860,5,3195000
750,4,800000
788,5,934000
2000,10,1375000
1203,5,745000
1876,9,256500
1551,6,1800000
1324,6,780000
1680,6,1000000
700,4,670000
696,3,712500
3066,12,1265000
936,4,30500
1159,5,815000
1345,5,1250000
1600,6,1541500
3124,8,4600000
1800,8,810000
1498,6,1250000
2800,9,1825000
3327,8,2950000
1918,6,749000
1043,4,895000
1960,6,1080000
1722,6,1270000
1100,5,945000
4750,10,2525000
1642,6,1250000
1181,4,795000
1625,6,1450000
3258,10,1350000
2050,7,1153500
900,3,780000
1800,6,765000
2205,7,1658000
2300,9,1750000
1450,7,669000
683,3,776000
1134,4,750000
1254,5,750000
1227,5,1200000
1463,4,1320000
1330,4,745000
1490,5,950000
1261,5,1055000
1150,5,730000
800,3,775000
2030,10,1340000
3100,9,2225000
3000,10,3650000
1571,6,1199000
2059,11,1368000
1521,5,1775000
5950,10,9500000
1389,6,905000
1090,6,911000
1251,5,919000
1725,7,403000
1173,4,1200000
1168,7,1200000
1375,6,939000
1066,5,430000
1488,7,630000
630,3,890000
1300,5,620000
1395,5,1105000
1617,6,1550000
1706,7,1850000
794,4,535000
4700,10,6370000
491,4,480000
1250,6,789000
1033,4,915000
875,4,550000
1503,8,625000
2956,6,2450000
1201,7,893000
1268,3,1280000
1036,4,688000
1436,5,925000
1623,7,1225000
2312,7,1149000
5437,14,2025000
5000,11,4330000
8180,16,9500000
1163,5,742000
1200,5,800000
1537,5,857000
2400,6,2125000
1868,7,1650000
2426,6,2000000
1100,5,867000
800,4,403000
718,3,496000
765,3,740000
875,4,725000
2022,10,1398000
1450,6,1025000
1221,5,1050000
1287,6,690000
1563,6,750000
2340,6,811500
1298,7,870000
1481,7,1450000
4565,12,3415000
3902,15,1217000
3884,12,3100000
1386,5,1060000
961,4,458000
836,4,900000
1930,7,837000
1880,7,1330000
907,4,725000
1842,5,1050000
1328,6,1216000
1392,5,850000
1430,9,715000
2100,8,845000
1200,5,1150000
954,4,650000
1692,6,1263000
814,3,600000
1279,5,1100000
1113,5,1100000
1525,6,1450000
1201,4,1100000
432,1,450000
795,3,825000
700,3,475000
581,2,565000
1690,6,1825000
4448,11,1238000
800,5,663000
920,5,719000
1475,5,1109000
836,4,680000
2150,8,1550000
848,5,885000
1455,7,1170500
1740,6,1250000
1269,4,525000
2042,8,1050000
675,4,655000
1141,5,1410000
1842,8,930000
1912,8,1270000
1509,10,1250000
2900,10,455000
1473,5,850000
1054,5,1150000
1821,6,1650000
700,4,600000
655,4,531000
900,4,642000
1316,5,900000
1460,6,2380000
1588,6,1055000
2200,6,1458000
1034,6,825000
2169,7,856000
1200,6,895000
1300,6,935000
1500,5,1110000
1498,5,1120000
1059,3,950000
2885,8,3000000
1325,5,901000
2222,8,1560000
3128,9,2350000
4419,9,3549000
1600,6,1025000
1245,5,1120000
4129,14,2850000
1700,8,321000
2150,7,1100000
2883,8,4200000
1496,7,685000
1197,4,250500
1999,3,1099000
2031,5,1600000
1099,5,975000
1275,6,980000
1230,6,680000
1747,8,745000
1817,8,2050000
2835,8,2600000
773,4,730000
1239,4,750000
2386,11,1100000
2800,12,662500
1850,9,1040000
2874,11,1400000
840,3,729000
977,5,1030000
1031,4,885000
572,2,569000
825,4,701000
1279,5,1210000
1362,6,915000
1320,11,608500
821,3,650000
1509,5,1610000
1160,5,1160000
1500,5,1200000
2996,13,1250000
1822,6,1350000
2105,7,1955000
624,3,540000
1214,5,660000
2909,8,1050000
919,3,715000
1480,6,1035000
1728,7,1677000
1134,4,807000
3226,10,5850000
1776,7,600000
2043,7,1958000
3350,8,725000
750,4,945000
1350,6,680000
800,4,620000
1080,7,7850000
650,3,710000
840,4,536500
1900,6,1700000
2200,6,2050000
2100,6,2600000
752,4,765000
1400,6,825000
800,4,925000
2160,8,2140000
750,5,1420000
862,4,610000
1728,6,1300000
800,4,676000
1014,5,680000
1655,7,1175000
3400,12,1800000
1225,5,300000
1415,6,826000
3300,12,2233000
2691,8,1400000
893,4,500000
1087,5,950000
2750,8,2150000
1101,4,2100000
1200,6,569000
244,2,350000
1081,5,660000
1087,5,735000
927,4,920000
797,2,175000
1526,5,1020000
1653,10,208000
1155,8,1925000
588,2,489000
1064,5,550000
763,3,680000
1400,6,700000
1350,6,728000
943,4,915000
1280,6,947500
1600,7,1150000
1417,7,1333000
1450,6,1600000
1704,6,1630000
1304,6,1700000
2718,7,2850000
577,3,537000
1134,4,535000
1782,5,1615000
551,2,505000
1099,5,615000
1030,6,1075000
1200,8,1150000
800,4,665000
1345,5,800000
1043,5,1050000
632,4,590000
1575,8,1100000
2770,9,800000
2013,7,850000
2141,6,1927000
2540,8,2408000
1055,5,800000
1675,6,2550000
2718,7,2725000
1039,6,950000
2865,11,1739000
552,2,511000
1242,4,520000
840,4,610000
981,4,1250000
1303,5,1255000
1394,5,1603000
1126,5,525000
900,4,605000
1210,5,700000
812,3,725000
640,4,730000
2220,7,780000
866,5,825000
1628,6,860000
969,5,890000
1330,5,950000
1091,6,975000
1200,5,1000000
1147,7,1100000
1949,12,1185000
1510,8,1200000
3996,14,1365000
1150,5,1380000
1562,6,1430000
3696,10,2000000
3200,4,3600000
400,4,540000
924,5,580000
1828,6,605000
682,4,665000
2004,6,685000
1214,5,760000
1023,6,775000
1400,8,925000
1650,8,936000
1500,6,1080000
2148,11,1130000
1284,8,1380000
3065,11,2277000
6300,20,3800000
710,3,992000
1,3,635000
1054,3,950000
887,3,653000
1182,5,725000
1534,6,1600000
1685,7,910000
2164,8,1100000
1355,6,875000
2100,8,1060000
1174,4,1675000
1392,5,1150000
1441,5,1450000
1409,4,898000
1497,3,1349000
1174,4,885000
1397,11,1678000
1264,6,828000
864,5,898000
1083,5,1351000
2500,9,1900000
6045,14,5550000
1575,7,665000
1696,7,840000
1113,5,887000
1221,5,900000
2100,6,1750000
1488,6,770000
1270,6,818000
1259,4,800000
1290,6,555000
1258,6,905000
494,2,423000
1108,5,500000
1091,5,835000
1426,4,1265000
855,3,635000
1084,5,490000
1145,5,1000000
983,4,960000
752,3,775000
4166,7,4400000
1063,5,420000
795,3,850000
450,2,640000
1850,5,1500000
1064,4,975000
2130,4,1250000
750,4,590000
3485,11,3150000
3366,11,5250000
1083,4,975000
2134,8,1050000
657,3,475000
1077,5,588000
1699,6,708000
982,3,104500
1175,5,912000
750,4,590000
671,3,630000
756,3,815000
1830,5,700000
1400,6,802000
1434,6,831000
1900,5,180000
1250,5,882000
2250,8,1551000
947,5,920000
2458,9,1120000
2686,10,1350000
2960,10,1385000
4023,13,1650000
4550,10,3250000
362,1,315000
1896,8,943000
1268,6,914000
1000,6,850000
928,4,855000
1438,5,912000
1900,6,1550000
1514,4,1128000
2200,8,1150000
1095,5,1250000
2140,7,1395000
3294,8,1595000
969,4,1625000
2006,9,1685000
3143,9,2400000
3240,11,2965000
1137,6,413000
1197,6,441000
2100,5,845000
690,3,579000
592,3,605000
868,3,699000
2150,8,703000
1121,3,790000
1128,5,765000
1049,5,910000
2150,7,957250
2810,10,1125000
1738,10,1261000
2836,8,1415000
2200,10,1550000
1675,6,1600000
3776,9,1650000
2290,7,1680000
1000,6,498000
2000,7,635000
2470,8,1601000
1472,6,1650000
1200,5,500000
619,3,440000
1215,6,538000
795,3,620000
629,4,640000
730,4,695000
1154,5,715000
1869,10,750000
1004,5,804500
1089,5,845000
1011,4,850000
1175,5,850000
2000,6,856000
1425,6,870500
1535,8,897000
1281,5,900500
1192,5,940000
1680,8,950000
1346,5,1130000
1434,5,1179000
1535,4,1190000
1700,6,1462000
2130,10,2000500
800,9,425000
1092,5,572000
715,3,580000
795,3,630000
730,4,670000
1174,2,539000
1012,7,703000
1000,3,703044
952,1,705000
1172,4,712500
1147,6,800000
1292,6,808000
1367,6,985000
1556,18,990000
963,4,930000
1422,7,975000
1200,7,1330000
2515,11,1741000
1091,5,887500
1781,6,1315000
624,3,455000
1849,9,1575000
2603,9,2030000
887,6,700000
2415,6,1500000
2140,8,1050000
1398,5,1360000
1443,4,2470000
2617,9,1400000
1208,5,940000
1042,4,985000
1094,6,785000
837,3,960000
1284,7,800000
993,5,860000
795,3,552000
450,2,440000
1200,5,1008000
5124,21,1410000
2073,6,992000
3402,9,1955000
1525,6,760000
957,4,930000
1994,9,1280000
625,4,439000
1672,6,1252000
2300,7,1075000
4903,16,1450000
1593,6,1828000
1462,5,1610000
2200,7,1610000
2846,7,5710000
1869,7,791000
1696,7,1090000
1300,6,1000000
1220,5,780000
1395,6,689000
882,4,810000
605,3,681000
795,3,860000
1120,5,755000
1216,4,825000
1057,4,820000
1369,7,950000
2420,5,1146000
2904,14,1050000
1000,4,359000
1874,6,1600000
1500,7,1105000
1470,7,912000
1472,6,680000
1213,5,928000
789,5,910000
1530,6,1637500
1477,6,2400000
1087,5,1175000
1540,8,688500
924,7,825000
1019,5,938000
1286,4,1200000
606,4,530000
2600,9,1788000
1581,7,1150000
1800,7,760000
659,3,540000
2100,6,1740000
1135,5,781500
1348,6,850000
1489,6,1312000
1043,5,420000
1275,5,580000
409,3,415000
803,3,569000
2100,5,975000
1024,5,825000
1153,6,900000
1255,5,930000
4437,10,3500000
1033,5,700000
2291,10,800000
1150,6,930000
4266,9,7325000
3175,13,1220000
800,4,600000
1112,5,919000
252,1,720000
693,3,600000
1967,7,1675000
2900,10,800000
1400,6,670000
1422,5,1282000
1894,8,730000
1019,5,1310000
1492,5,1600000
436,2,462000
1797,7,1425000
515,2,511000
1922,5,1700000
875,4,985000
1800,6,1050000
2420,9,1550000
800,4,380000
1214,7,660000
2142,10,788000
1223,5,850000
1325,6,930000
2692,12,1700000
2160,8,1200000
1662,6,1011000
1900,9,620000
1447,6,660000
1185,5,1177000
2500,7,1675000
1175,4,720000
2619,12,1550000
1486,6,775000
1679,7,359500
1500,6,760000
1201,4,1245000
1407,5,1460000
1204,5,750000
1272,6,1000000
1370,5,1300000
870,3,730000
1865,9,954000
2448,7,1251000
1335,6,1125000
2544,12,1300000
1445,6,1095000
1010,5,1100000
995,4,1025000
2103,7,2910000
1275,5,825000
1202,5,1385000
1149,5,1560000
715,4,639000
828,3,840000
1284,6,390000
1876,6,1500000
742,3,450000
2000,8,1302000
1275,5,800000
1615,7,957000
3930,12,5700000
1375,6,280000
1546,6,665000
725,4,654000
764,3,765000
1457,7,359500
1225,5,690000
1034,5,1025000
1719,5,910000
1103,4,1000000
1375,6,1550000
1191,4,588000
2400,10,1200000
556,2,429000
578,3,251500
717,3,609000
839,5,650000
1073,12,1343000
2096,6,2175000
1082,5,625000
1014,4,1000000
1350,5,1200000
4249,16,2130000
1143,5,1000000
1525,6,755000
1330,4,810000
1269,5,1010000
1600,12,1500000
1113,5,510000
1538,6,580000
1100,5,638000
2062,9,640000
1527,7,645000
1180,8,660000
5166,17,550000
1915,5,2000000
1557,5,765000
1100,4,867000
1231,5,870000
2860,8,1475000
1088,5,820000
996,4,825000
911,3,925000
672,3,482000
1023,5,900000
1420,5,1399000
2200,11,835000
2457,9,2350000
1375,7,750000
1480,5,950000
2632,12,1250000
769,3,650000
775,3,800000
2448,6,2230000
1800,7,439000
3215,9,2510000
1497,6,695000
6000,20,6800000
1450,7,615500
605,3,577000
807,3,665000
1088,5,880000
2096,6,2275000
2231,7,1715000
1250,5,815000
2064,9,1150000
1350,6,1360000
2777,7,3200000
1407,4,750000
1834,6,1600000
2425,5,830000
1721,6,1600000
5900,18,5250000
1545,6,375000
1169,5,450000
1413,7,620000
847,5,835000
882,3,637000
1515,3,914500
1264,5,865000
1063,4,955000
1301,2,935000
867,3,950000
1982,7,1250000
1032,6,532000
1293,6,550000
2060,10,563000
1097,8,34500
600,4,1135000
1636,7,1730000
3395,10,893971
750,3,635000
905,4,761000
1600,6,920000
1001,5,915000
3016,7,3825000
1574,4,1510000
2040,5,2200000
3550,5,3300000
851,3,705000
1350,5,885000
776,4,1289000
1729,7,1325000
1240,7,649000
1000,8,940000
585,3,655000
1095,5,1500000
1416,6,850000
1450,6,1575000
3136,9,1450000
861,3,1350000
2054,7,2050000
1008,5,900000
4837,13,2525000
1447,10,875000
1843,7,1350000
1600,5,850000
1196,4,1015000
1508,7,316000
925,5,1270000
1200,6,1030000
1878,7,719000
1400,8,790000
1499,5,940000
1136,4,985000
2097,5,1100000
2585,6,1589000
2454,16,1637500
969,2,730000
831,3,483000
750,5,608000
1150,5,670000
2000,8,675000
689,3,659000
779,3,782000
1031,5,1000000
956,4,1189000
1527,4,1550000
1470,6,2200000
9125,16,8800000
1156,4,655000
903,4,730000
1688,6,788000
2728,12,989000
1729,8,1450000
2192,6,1375000
2250,8,2275000
980,4,615000
2750,6,1940000
3060,13,2565000
2200,12,784000
1590,6,429000
1116,4,660000
625,4,379000
1373,6,705000
1162,3,475000
667,3,487500
1238,4,1288000
1906,6,725000
1634,6,1079000
1806,10,1530000
1793,7,1880000
1365,6,790000
1679,6,1622000
1348,6,900000
1430,5,880000
1326,5,590000
3682,9,1380000
1755,6,1255000
830,4,375000
746,3,620000
800,4,1035000
956,4,1189000
951,4,1120000
1676,7,1650000
1263,5,840000
2790,8,2110000
1500,7,1330500
3775,10,2150000
1585,8,680000
1690,5,1815000
608,4,415500
2272,8,711000
1308,3,785000
1286,4,1420000
691,4,591000
698,4,595000
680,4,605000
1100,5,728000
1266,5,1140000
2962,10,2412500
880,3,650000
680,4,510000
2065,9,1650000
1774,7,750000
1586,6,1255000
2080,11,1900000
968,5,615000
1619,6,1340000
1587,6,1025000
1850,5,1565000
2900,9,2300000
3520,12,2300000
1032,5,865000
1749,7,1110000
838,3,475000
1720,6,1335000
1500,6,900000
2600,5,3500000
1430,4,667000
830,4,680000
669,3,615000
837,3,988000
807,3,630000
925,3,750000
1096,5,620000
1775,8,690000
1750,8,1888000
1946,6,1368000
1310,4,810000
892,3,655000
727,3,669000
778,4,678000
1321,3,850000
658,3,505000
1078,5,650000
1500,4,920000
1374,9,925000
3800,16,1775000
1544,5,1030000
1128,5,801000
1606,7,1375000
1325,5,733000
1795,7,1410000
4460,16,930000
1842,7,903000
3000,11,1493000
1400,5,1360000
1210,6,502000
1050,5,520000
3000,8,929000
3184,9,1600000
592,2,375000
1300,5,711000
1068,5,795000
2674,8,3200000
743,4,870000
2546,6,4900000
982,5,559000
2108,6,735000
1280,5,1025000
1894,7,1200000
941,3,795000
793,4,715000
1240,3,720000
1125,5,805000
1250,5,1080000
2100,6,1025000
2340,8,1295000
6386,11,4900000
1700,7,1095000
1335,5,463000
1890,10,795000
664,3,675000
504,4,811000
1197,4,805000
1704,8,333500
2626,11,1120000
800,4,700000
1510,5,885000
1826,8,1195000
1534,5,1275000
864,4,825000
2085,7,1600000
845,3,743000
866,5,550000
1600,6,1600000
1966,7,915000
1200,6,670000
1302,4,1080000
1880,6,1650000
1600,5,1782000
2200,6,930000
2140,8,1110000
1385,7,910000
1755,7,1150000
1461,7,590000
2164,9,760000
2599,8,3075000
1600,16,5250000
807,3,665000
1425,5,1505000
540,4,590000
1274,5,583000
613,2,505000
2360,8,1420000
1231,5,1350000
1036,5,1065000
506,2,536000
1527,5,2400000
600,2,450000
676,3,610000
770,4,700000
1367,6,1350000
980,5,1200000
2312,9,1335000
765,5,549000
944,5,563000
1668,9,803000
3584,10,2875000
1620,7,800000
1425,8,1111000
2544,7,950000
2100,9,1199000
1162,5,680000
2400,8,965000
1500,5,2500000
3019,7,1300000
1466,5,1325000
1797,8,1505000
1903,6,1985000
1261,5,1340000
1050,5,465000
1791,7,655000
1140,5,750000
1741,5,1037500
1925,8,1630000
1856,5,1200000
2330,9,1550000
1720,7,1003000
3035,8,1500000
987,4,815000
1978,9,1275000
550,2,600000
2125,5,900000
1375,8,1275000
1416,5,1060000
1647,9,780000
876,6,950000
1315,5,960000
1346,7,985000
862,3,715000
1808,6,1100000
1350,5,1072000
1700,7,800000
1446,6,1325000
2365,11,1660000
1441,5,630000
1016,2,600000
1760,10,1128000
3750,10,1350000
792,5,400000
1196,5,550000
1487,6,943000
1664,7,660000
1500,6,625000
1405,4,1250000
558,2,429000
888,3,590000
927,4,860000
2427,11,1430000
664,4,1000000
1625,7,921000
1475,7,1050000
4875,15,1930000
1758,8,650000
880,5,1360000
2174,9,1175000
4400,12,2855000
1805,6,1485000
2459,11,1735000
3293,8,2805000
3590,12,1000000
1200,6,827000
1275,6,832000
888,4,900000
950,4,500000
633,5,925000
2321,14,1900000
924,7,825000
1099,4,1348000
1346,7,990000
3650,15,3750000
1752,6,1825000
1712,8,1150000
1950,8,1600000
1500,7,7100000
1850,5,1897000
1039,4,550000
1000,5,630000
1162,3,350000
779,4,797000
1027,3,1220000
581,3,439000
900,4,649000
1518,5,1219000
1018,4,537500
1187,5,880000
1006,4,1250000
1152,5,950000
1683,3,1040000
2000,9,1325000
2163,12,1558000
990,4,650000
1361,9,675000
1418,6,760000
960,5,840000
5246,10,3100000
10000,26,9600000
2600,11,1950000
2299,8,1650000
1980,7,1700000
3386,12,760000
1275,5,825000
1741,6,1380000
1025,5,400000
2300,5,1070000
2112,9,905000
1185,5,1500000
1585,8,680000
1626,7,700000
1530,7,1350000
2555,10,800000
2104,7,1040000
1600,7,1510000
1166,4,1375000
717,4,577000
1400,4,840000
1297,4,1273000
1196,5,1230000
1000,4,585000
677,4,655000
797,3,686000
1237,5,1175000
1500,6,870000
1733,7,880000
1487,8,1325000
1138,5,975000
1210,6,800000
1300,6,818000
1860,8,615000
2222,7,795000
1725,5,514000
756,3,670000
1382,6,980000
3250,10,3300000
875,4,500000
1257,6,820000
1256,6,900000
2185,6,1805000
5700,11,3933000
1562,6,200000
1591,6,1372000
969,4,770000
1160,5,805000
243,2,371000
681,3,640000
804,4,670000
945,4,645000
625,4,801000
862,4,757000
1000,5,875000
1225,5,915000
1763,4,1090000
1248,5,640000
1600,6,695000
2095,7,750000
703,2,599000
812,9,789000
1346,5,1450000
1435,5,1750000
1120,5,637000
1124,5,679000
1650,7,900000
1400,5,932500
3472,9,3253000
2995,11,1700000
2270,8,1865000
2046,9,700000
2606,10,1270000
972,4,850000
1492,6,1400000
1614,7,1657500
1317,5,360000
1301,4,430000
2000,4,825000
1730,7,950000
4038,7,2525000
1536,8,712000
778,4,767000
861,5,825000
971,4,778000
432,1,396000
1340,5,1850000
600,4,575000
900,4,540000
970,2,685000
873,4,700000
1796,8,985000
1320,5,870000
435,2,910000
1862,5,1595000
1200,5,810000
1590,7,1325000
1160,5,750000
1700,6,1175000
984,4,730000
1575,5,2015000
1873,6,1811000
725,3,930000
556,2,400000
842,4,810000
1201,4,908000
936,5,730000
788,4,1100000
1565,4,1135000
6000,10,1420000
768,3,793000
1533,4,795000
1850,5,1700000
2122,8,2100000
1350,6,825000
2100,7,1900000
903,4,735000
2769,10,700000
1825,8,930000
2144,10,1020000
1495,6,965000
1935,8,1165000
1025,5,480000
1600,9,555000
838,3,500000
840,4,690000
750,4,566000
983,4,1020000
956,6,108000
882,5,640000
1050,4,840000
825,6,681000
1288,5,915000
1197,5,1002000
1350,6,705000
1500,6,950000
1700,6,980000
1279,5,1136000
1700,7,2100000
947,4,885000
1050,4,980000
1108,5,680000
1141,5,690000
1200,6,855000
1360,6,950000
8820,18,18000000
3350,12,850000
2100,8,3550000
1600,5,182000
995,6,408000
996,5,872000
1242,7,915000
2100,11,1188000
2982,8,2650000
900,5,810000
1228,5,616000
1995,8,918500
866,3,780000
1021,4,805000
870,4,654000
1220,6,1150000
1183,7,1130000
700,13,2038000
2750,9,1900000
1774,6,1272500
1169,5,1100000
456,2,435000
750,2,728000
2240,5,2300000
918,4,715000
1028,4,787000
460,3,740000
1215,4,3800000
871,2,1020000
1636,5,1405000
1000,4,636000
2110,9,650000
1260,6,795000
1995,8,838000
1078,5,850000
1162,5,765000
1530,7,875000
1100,4,890500
1730,5,975000
4619,16,1350000
2273,8,1399000
2470,8,3545000
1125,4,910000
2912,8,1400000
1437,6,1235000
1511,6,190000
1400,6,700000
970,4,888000
1556,5,1010000
1150,7,1275000
1525,6,1683000
950,4,460000
1000,4,670000
852,4,750000
1250,6,640000
1067,5,920000
895,4,950000
5748,24,860000
2792,12,815000
1750,7,1708000
1018,5,1650000
1424,5,780000
1700,6,795000
1439,5,960000
1683,6,1370000
2310,7,2080000
1202,5,818000
1425,6,1950000
2032,8,1650000
805,94,325000
2043,8,400000
1159,4,630000
1200,5,710000
3351,12,2625000
837,4,500000
1510,6,766000
780,5,350000
1225,5,625000
628,3,746000
1024,5,635000
1000,6,640000
800,4,745000
1153,5,805000
2134,7,1625000
1227,5,900000
1049,4,950000
2500,6,1100000
1454,8,1200000
1410,3,1305000
2156,8,2025000
3152,9,2849000
2389,7,90000
934,5,600000
616,3,600000
1144,5,485000
892,4,530000
825,4,615000
677,3,615000
1155,5,650000
800,5,662000
1075,3,720000
1091,5,725000
1092,5,737000
1676,6,827500
863,3,845000
1085,4,863000
1175,8,900000
1508,6,1250000
1231,10,940000
1167,5,1030000
1930,7,1050000
1440,4,1050000
977,5,935000
1284,6,1120000
1700,7,1190000
1200,5,1200000
1500,6,1340000
1677,5,1550000
2215,9,2100000
1386,9,3400000
3900,14,2204500
3520,10,3850000
7500,13,8600000
960,4,768000
1868,4,1150000
664,3,596000
1240,6,925000
2002,9,1000000
2000,10,1030000
2322,7,1782000
1275,5,1795000
730,3,379000
462,4,480000
758,3,540000
1200,4,615000
610,4,625000
895,3,630000
1184,4,660000
3544,12,800000
1718,6,815000
1056,5,1280000
1434,8,1025000
2068,9,1050000
1390,5,835000
1165,4,1150000
2400,5,1200000
2600,9,1225000
2038,7,1225000
1740,7,1265000
1151,5,1275000
1708,5,1725000
3247,10,2000000
659,3,550000
990,4,575000
700,3,620000
2392,5,1250000
625,3,730000
750,4,745000
882,5,762000
1104,6,770000
2459,12,810000
1062,5,810000
901,3,831000
1203,5,840000
1805,8,850000
2023,7,855000
1250,6,885000
969,3,885000
2317,7,910000
2003,8,1105000
1560,7,1145000
1476,4,1180000
1420,6,1201500
1051,6,1250000
1430,6,1629000
2041,6,1850000
2147,8,2000000
3930,10,3300000
2078,7,445000
840,4,460000
1025,5,475000
1930,7,719000
3203,14,720000
1250,5,721500
1128,6,770000
1349,6,810000
2530,7,925000
1085,8,953000
1599,6,1540000
2089,8,1775000
3017,12,570000
836,7,575000
2761,8,660000
1320,5,670000
